,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,stage,source_name,favorite_count,retweet_count,rating_ratio,text_len
905,719367763014393856,2016-04-11 03:33:34,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 ,11.0,10.0,Sid,,Twitter for iPhone,2979,805,1.1,119
906,719339463458033665,2016-04-11 01:41:07,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time ,10.0,10.0,Lucy,,Twitter for iPhone,4708,1367,1.0,99
907,719332531645071360,2016-04-11 01:13:34,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 ,11.0,10.0,Pippa,,Twitter for iPhone,3644,1043,1.1,117
908,718971898235854848,2016-04-10 01:20:33,This is Sadie. She is prepared for battle. 10/10 ,10.0,10.0,Sadie,,Twitter for iPhone,3730,1203,1.0,49
909,718939241951195136,2016-04-09 23:10:47,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting ,12.0,10.0,Otis,,Twitter for iPhone,5604,1919,1.2,79
910,718631497683582976,2016-04-09 02:47:55,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 ,10.0,10.0,,,Twitter for iPhone,20249,8851,1.0,115
911,718613305783398402,2016-04-09 01:35:37,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly ,11.0,10.0,Carper,,Twitter for iPhone,2618,528,1.1,101
912,718540630683709445,2016-04-08 20:46:50,Get you a pup that can do both. 10/10 ,10.0,10.0,,,Twitter for iPhone,2662,1105,1.0,38
913,718460005985447936,2016-04-08 15:26:28,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet ,9.0,10.0,Bowie,,Twitter for iPhone,2886,582,0.9,116
914,718454725339934721,2016-04-08 15:05:29,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well ",13.0,10.0,,,Twitter for iPhone,5209,1644,1.3,116
915,718246886998687744,2016-04-08 01:19:36,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target ,3.0,10.0,Alexanderson,,Twitter for iPhone,2058,548,0.3,109
916,718234618122661888,2016-04-08 00:30:51,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood ,11.0,10.0,Suki,,Twitter for iPhone,4131,1091,1.1,105
917,717841801130979328,2016-04-06 22:29:56,This is Barclay. His father was a banana. 11/10 appeeling af ,11.0,10.0,Barclay,,Twitter for iPhone,2618,651,1.1,61
918,717790033953034240,2016-04-06 19:04:14,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af ",10.0,10.0,,pupper,Twitter for iPhone,3100,1236,1.0,107
919,717537687239008257,2016-04-06 02:21:30,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 ,11.0,10.0,,,Twitter for iPhone,6156,2013,1.1,116
920,717421804990701568,2016-04-05 18:41:02,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly ,9.0,10.0,Ebby,,Twitter for iPhone,3373,923,0.9,107
921,717047459982213120,2016-04-04 17:53:31,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well ,12.0,10.0,Flávio,,Twitter for iPhone,6690,2084,1.2,113
922,717009362452090881,2016-04-04 15:22:08,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper ,10.0,10.0,Smokey,pupper,Twitter for iPhone,3493,1072,1.0,88
923,716802964044845056,2016-04-04 01:41:58,This is Link. He struggles with couches. 10/10 would assist ,10.0,10.0,Link,,Twitter for iPhone,4557,1281,1.0,60
924,716791146589110272,2016-04-04 00:55:01,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet ,11.0,10.0,Jennifur,,Twitter for iPhone,5902,1518,1.1,121
925,716439118184652801,2016-04-03 01:36:11,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 ,50.0,50.0,Bluebert,,Twitter for iPhone,2522,241,1.0,94
926,716285507865542656,2016-04-02 15:25:47,This is Stephanus. She stays woke. 12/10 ,12.0,10.0,Stephanus,,Twitter for iPhone,2971,1193,1.2,41
927,716080869887381504,2016-04-02 01:52:38,Here's a super majestic doggo and a sunset 11/10 ,11.0,10.0,,doggo,Twitter for iPhone,5221,1906,1.1,49
928,715928423106027520,2016-04-01 15:46:52,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively ,11.0,10.0,Bubbles,,Twitter for iPhone,3422,957,1.1,75
929,715733265223708672,2016-04-01 02:51:22,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 ,10.0,10.0,,,Twitter for iPhone,4980,1856,1.0,114
930,715696743237730304,2016-04-01 00:26:15,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty ,10.0,10.0,Toby,,Twitter for iPhone,4169,1413,1.0,116
931,715680795826982913,2016-03-31 23:22:53,This is Zeus. He's downright fabulous. 12/10 ,12.0,10.0,Zeus,,Twitter for iPhone,4617,1774,1.2,45
932,715360349751484417,2016-03-31 02:09:32,This is Bertson. He just wants to say hi. 11/10 would boop nose ,11.0,10.0,Bertson,,Twitter for iPhone,5843,1717,1.1,64
933,715342466308784130,2016-03-31 00:58:29,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy ,10.0,10.0,Oscar,,Twitter for iPhone,3228,748,1.0,115
934,715220193576927233,2016-03-30 16:52:36,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material ,10.0,10.0,Nico,,Twitter for iPhone,2572,716,1.0,103
935,715200624753819648,2016-03-30 15:34:51,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me ,12.0,10.0,Michelangelope,,Twitter for iPhone,5469,2058,1.2,96
936,715009755312439296,2016-03-30 02:56:24,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport ,12.0,10.0,Siba,,Twitter for iPhone,4449,1354,1.2,90
937,714982300363173890,2016-03-30 01:07:18,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert ,9.0,10.0,Calbert,,Twitter for iPhone,4012,1132,0.9,91
938,714957620017307648,2016-03-29 23:29:14,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup ,10.0,10.0,Curtis,,Twitter for iPhone,4420,1551,1.0,117
939,714631576617938945,2016-03-29 01:53:39,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet ,4.0,10.0,Benedict,,Twitter for iPhone,3493,1092,0.4,114
940,714606013974974464,2016-03-29 00:12:05,Here are two lil cuddly puppers. Both 12/10 would snug like so much ,12.0,10.0,,pupper,Twitter for iPhone,3868,1018,1.2,68
941,714258258790387713,2016-03-28 01:10:13,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp ",10.0,10.0,Travis,,Twitter for iPhone,3213,785,1.0,121
942,714251586676113411,2016-03-28 00:43:43,This is Thumas. He hates potted plants. 8/10 wtf Thumas ,8.0,10.0,Thumas,,Twitter for iPhone,3494,918,0.8,56
943,714214115368108032,2016-03-27 22:14:49,Happy Easter from the squad! 🐇🐶 13/10 for all ,13.0,10.0,,,Twitter for iPhone,2431,962,1.3,46
944,714141408463036416,2016-03-27 17:25:54,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell ",10.0,10.0,,,Twitter for iPhone,4592,1531,1.0,114
945,713919462244790272,2016-03-27 02:43:58,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture ,12.0,10.0,Kanu,,Twitter for iPhone,3491,850,1.2,110
946,713900603437621249,2016-03-27 01:29:02,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody ,99.0,90.0,,pupper,Twitter for iPhone,3016,812,1.1,70
947,713761197720473600,2016-03-26 16:15:05,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af ,12.0,10.0,Piper,,Twitter for iPhone,5201,1502,1.2,104
948,713411074226274305,2016-03-25 17:03:49,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose ,11.0,10.0,,,Twitter for iPhone,4708,1410,1.1,111
949,713177543487135744,2016-03-25 01:35:51,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance ,10.0,10.0,Lance,,Twitter for iPhone,7694,3104,1.0,81
950,713175907180089344,2016-03-25 01:29:21,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both ,10.0,10.0,Opie,,Twitter for iPhone,4761,1589,1.0,98
951,712809025985978368,2016-03-24 01:11:29,This is Stubert. He just arrived. 10/10 ,10.0,10.0,Stubert,,Twitter for iPhone,19909,7374,1.0,40
952,712717840512598017,2016-03-23 19:09:09,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 ,10.0,10.0,,,Twitter for iPhone,13219,5458,1.0,81
953,712668654853337088,2016-03-23 15:53:42,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both ,10.0,10.0,Sunny,,Twitter for iPhone,4444,1329,1.0,84
954,712438159032893441,2016-03-23 00:37:48,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly ,11.0,10.0,Kane,,Twitter for iPhone,5685,1707,1.1,115
955,712097430750289920,2016-03-22 02:03:52,I can't even comprehend how confused this dog must be right now. 10/10 ,10.0,10.0,,,Twitter for iPhone,4058,1137,1.0,71
956,712092745624633345,2016-03-22 01:45:15,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 ,7.0,10.0,Steven,,Twitter for iPhone,3144,988,0.7,115
957,712085617388212225,2016-03-22 01:16:55,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy ",11.0,10.0,Olive,,Twitter for iPhone,3453,535,1.1,82
958,712065007010385924,2016-03-21 23:55:01,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet ,6.0,10.0,Chester,,Twitter for iPhone,2420,688,0.6,115
959,711968124745228288,2016-03-21 17:30:03,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him ,10.0,10.0,Winston,pupper,Twitter for iPhone,8609,2526,1.0,83
960,711743778164514816,2016-03-21 02:38:34,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af ,11.0,10.0,Roosevelt,,Twitter for iPhone,3037,1076,1.1,117
961,711732680602345472,2016-03-21 01:54:29,I want to hear the joke this dog was just told. 10/10 ,10.0,10.0,,,Twitter for iPhone,9529,4518,1.0,54
962,711694788429553666,2016-03-20 23:23:54,Oh. My. God. 13/10 magical af ,13.0,10.0,,,Twitter for iPhone,35131,19975,1.3,30
963,711652651650457602,2016-03-20 20:36:28,This is Gary. He just wanted to say hi. 9/10 very personable pup ,9.0,10.0,Gary,,Twitter for iPhone,4138,1004,0.9,65
964,711363825979756544,2016-03-20 01:28:47,"""Please, no puparazzi"" 11/10 ",11.0,10.0,,,Twitter for iPhone,3915,1248,1.1,29
965,711306686208872448,2016-03-19 21:41:44,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair ,3.0,10.0,,,Twitter for iPhone,3534,798,0.3,114
966,711008018775851008,2016-03-19 01:54:56,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper ,11.0,10.0,Chuckles,pupper,Twitter for iPhone,3202,685,1.1,116
967,710997087345876993,2016-03-19 01:11:29,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time ,12.0,10.0,Milo,,Twitter for iPhone,4861,1520,1.2,85
968,710844581445812225,2016-03-18 15:05:29,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel ,10.0,10.0,Staniel,,Twitter for iPhone,2728,749,1.0,79
969,710833117892898816,2016-03-18 14:19:56,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom ,12.0,10.0,Sora,,Twitter for iPhone,2882,588,1.2,97
970,710658690886586372,2016-03-18 02:46:49,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 ,80.0,80.0,,pupper,Twitter for iPhone,2468,618,1.0,85
971,710588934686908417,2016-03-17 22:09:38,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for ,12.0,10.0,Beemo,,Twitter for iPhone,4876,2053,1.2,71
972,710283270106132480,2016-03-17 01:55:02,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 ,11.0,10.0,Gunner,,Twitter for iPhone,2276,564,1.1,81
973,710272297844797440,2016-03-17 01:11:26,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 ,11.0,10.0,,,Twitter for iPhone,4840,1378,1.1,115
974,710269109699739648,2016-03-17 00:58:46,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all ",13.0,10.0,,,Twitter for iPhone,2568,1230,1.3,60
975,710153181850935296,2016-03-16 17:18:07,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,11.0,10.0,Lacy,,Twitter for iPhone,3102,971,1.1,112
976,710140971284037632,2016-03-16 16:29:35,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,8.0,10.0,Tater,,Twitter for iPhone,2957,978,0.8,97
977,710117014656950272,2016-03-16 14:54:24,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty ,11.0,10.0,,pupper,Twitter for iPhone,5882,2180,1.1,112
978,709918798883774466,2016-03-16 01:46:45,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af ,12.0,10.0,Watson,,Twitter for iPhone,3187,1174,1.2,117
979,709901256215666688,2016-03-16 00:37:03,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: ",12.0,10.0,,pupper,Twitter for iPhone,720,109,1.2,95
980,709852847387627521,2016-03-15 21:24:41,*lets out a tiny whimper and then collapses* ...12/10 ,12.0,10.0,,,Twitter for iPhone,3748,1303,1.2,54
981,709566166965075968,2016-03-15 02:25:31,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet ,12.0,10.0,Olaf,,Twitter for iPhone,3774,1324,1.2,107
982,709556954897764353,2016-03-15 01:48:55,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture ,12.0,10.0,Cecil,,Twitter for iPhone,3509,1164,1.2,108
983,709519240576036864,2016-03-14 23:19:03,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell ,9.0,10.0,Vince,,Twitter for iPhone,1591,263,0.9,116
984,709449600415961088,2016-03-14 18:42:20,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af ,10.0,10.0,Karma,,Twitter for iPhone,2380,646,1.0,117
985,709409458133323776,2016-03-14 16:02:49,This is Billy. He sensed a squirrel. 8/10 damn it Billy ,8.0,10.0,Billy,,Twitter for iPhone,2801,764,0.8,56
986,709225125749587968,2016-03-14 03:50:21,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time ,11.0,10.0,Walker,,Twitter for iPhone,2563,627,1.1,108
987,709207347839836162,2016-03-14 02:39:42,This is Penny. She's trying on her prom dress. Stunning af 11/10 ,11.0,10.0,Penny,,Twitter for iPhone,13477,6390,1.1,65
988,709198395643068416,2016-03-14 02:04:08,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once ",45.0,50.0,,,Twitter for iPhone,2578,699,0.9,123
989,709158332880297985,2016-03-13 23:24:56,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 ,10.0,10.0,Rodney,,Twitter for iPhone,2187,454,1.0,115
990,709042156699303936,2016-03-13 15:43:18,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 ,9.0,10.0,Klevin,,Twitter for iPhone,5101,1801,0.9,117
991,708845821941387268,2016-03-13 02:43:08,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 ,9.0,10.0,,pupper,Twitter for iPhone,3175,982,0.9,114
992,708834316713893888,2016-03-13 01:57:25,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 ,10.0,10.0,Malikai,,Twitter for iPhone,1822,551,1.0,115
993,708810915978854401,2016-03-13 00:24:26,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all ,10.0,10.0,Mister,,Twitter for iPhone,17660,7625,1.0,88
994,708738143638450176,2016-03-12 19:35:15,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 ,11.0,10.0,Coco,,Twitter for iPhone,2931,891,1.1,84
995,708711088997666817,2016-03-12 17:47:45,This is Smokey. He really likes tennis balls. 11/10 ,11.0,10.0,Smokey,,Twitter for iPhone,2727,798,1.1,52
996,708479650088034305,2016-03-12 02:28:06,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture ,13.0,10.0,Bear,,Twitter for iPhone,2723,744,1.3,95
997,708469915515297792,2016-03-12 01:49:25,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently ,11.0,10.0,Bobble,,Twitter for iPhone,3294,897,1.1,109
998,708356463048204288,2016-03-11 18:18:36,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly ,10.0,10.0,Oliver,,Twitter for iPhone,3859,1479,1.0,114
999,708349470027751425,2016-03-11 17:50:48,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy ,11.0,10.0,River,,Twitter for iPhone,2518,808,1.1,84
1000,708149363256774660,2016-03-11 04:35:39,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch ,10.0,10.0,Jebberson,,Twitter for iPhone,4562,1689,1.0,95
1001,708130923141795840,2016-03-11 03:22:23,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 ,11.0,10.0,,,Twitter for iPhone,3624,919,1.1,117
1002,708119489313951744,2016-03-11 02:36:57,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen ,9.0,10.0,Cooper,,Twitter for iPhone,2874,1069,0.9,76
1003,708109389455101952,2016-03-11 01:56:49,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup ,10.0,10.0,Remington,,Twitter for iPhone,2072,591,1.0,110
1004,708026248782585858,2016-03-10 20:26:26,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) ,13.0,10.0,,,Twitter for iPhone,4667,2108,1.3,106
1005,707995814724026368,2016-03-10 18:25:30,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af ,12.0,10.0,Farfle,,Twitter for iPhone,3321,1227,1.2,117
1006,707969809498152960,2016-03-10 16:42:10,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup ,11.0,10.0,Rufus,,Twitter for iPhone,2885,1064,1.1,117
1007,707776935007539200,2016-03-10 03:55:45,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 ,11.0,10.0,Sadie,,Twitter for iPhone,3510,1039,1.1,117
1008,707741517457260545,2016-03-10 01:35:01,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup ,10.0,10.0,,,Twitter for iPhone,2664,670,1.0,117
1009,707693576495472641,2016-03-09 22:24:31,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af ,7.0,10.0,Jiminus,,Twitter for iPhone,3667,1095,0.7,86
1010,707610948723478529,2016-03-09 16:56:11,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,12.0,10.0,Harper,,Twitter for iPhone,18172,7040,1.2,98
1011,707420581654872064,2016-03-09 04:19:44,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 ,4.0,10.0,Keurig,,Twitter for iPhone,2440,768,0.4,117
1012,707411934438625280,2016-03-09 03:45:22,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 ",11.0,10.0,,pupper,Twitter for iPhone,2435,655,1.1,105
1013,707387676719185920,2016-03-09 02:08:59,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team ,10.0,10.0,Clarkus,,Twitter for iPhone,3758,1435,1.0,116
1014,707377100785885184,2016-03-09 01:26:57,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet ,9.0,10.0,,,Twitter for iPhone,3523,1179,0.9,117
1015,707315916783140866,2016-03-08 21:23:50,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it ,10.0,10.0,Finnegus,pupper,Twitter for iPhone,2644,705,1.0,99
1016,707297311098011648,2016-03-08 20:09:54,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas ,10.0,10.0,Cassie,,Twitter for iPhone,2951,880,1.0,116
1017,707059547140169728,2016-03-08 04:25:07,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 ,11.0,10.0,Cupcake,,Twitter for iPhone,2755,741,1.1,105
1018,707038192327901184,2016-03-08 03:00:15,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af ,10.0,10.0,Kathmandu,,Twitter for iPhone,2356,879,1.0,94
1019,707021089608753152,2016-03-08 01:52:18,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of ,12.0,10.0,Tucker,,Twitter for iPhone,4348,1507,1.2,97
1020,707014260413456384,2016-03-08 01:25:10,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no ,11.0,10.0,Ellie,,Twitter for iPhone,2463,647,1.1,110
1021,706901761596989440,2016-03-07 17:58:08,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 ,3.0,10.0,Elliot,,Twitter for iPhone,2217,662,0.3,111
1022,706681918348251136,2016-03-07 03:24:33,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup ,12.0,10.0,Katie,,Twitter for iPhone,3552,1061,1.2,112
1023,706644897839910912,2016-03-07 00:57:27,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 ,9.0,10.0,Shadow,,Twitter for iPhone,2760,1200,0.9,117
1024,706593038911545345,2016-03-06 21:31:22,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days ,10.0,10.0,,,Twitter for iPhone,2309,690,1.0,79
1025,706538006853918722,2016-03-06 17:52:42,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with ",11.0,10.0,Oliver,,Twitter for iPhone,3705,1541,1.1,117
1026,706516534877929472,2016-03-06 16:27:23,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 ,12.0,10.0,,,Twitter for iPhone,3322,1131,1.2,103
1027,706346369204748288,2016-03-06 05:11:12,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell ,12.0,10.0,Koda,,Twitter for iPhone,3689,1008,1.2,67
1028,706310011488698368,2016-03-06 02:46:44,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity ,12.0,10.0,,pupper,Twitter for iPhone,22992,8775,1.2,84
1029,706291001778950144,2016-03-06 01:31:11,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 ,11.0,10.0,,,Twitter for iPhone,1819,511,1.1,107
1030,706265994973601792,2016-03-05 23:51:49,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort ",11.0,10.0,Kara,,Twitter for iPhone,2916,1004,1.1,116
1031,706166467411222528,2016-03-05 17:16:20,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable ,7.0,10.0,Dexter,,Twitter for iPhone,5511,1766,0.7,110
1032,705975130514706432,2016-03-05 04:36:02,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper ,10.0,10.0,Adele,pupper,Twitter for iPhone,3327,810,1.0,114
1033,705970349788291072,2016-03-05 04:17:02,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 ,12.0,10.0,Lucy,,Twitter for iPhone,3368,977,1.2,116
1034,705898680587526145,2016-03-04 23:32:15,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet ,10.0,10.0,Max,,Twitter for iPhone,2542,621,1.0,117
1035,705786532653883392,2016-03-04 16:06:36,"Seriously, add us 🐶 11/10 for sad wet pupper ",11.0,10.0,,pupper,Twitter for iPhone,2093,581,1.1,45
1036,705591895322394625,2016-03-04 03:13:11,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 ",11.0,10.0,,,Twitter for iPhone,3398,1268,1.1,86
1037,705475953783398401,2016-03-03 19:32:29,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work ,12.0,10.0,Zara,,Twitter for iPhone,3173,1013,1.2,80
1038,705442520700944385,2016-03-03 17:19:38,This is Cooper. He only wakes up to switch gears. 12/10 helpful af ,12.0,10.0,Cooper,,Twitter for iPhone,4776,1813,1.2,67
1039,705428427625635840,2016-03-03 16:23:38,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper ,11.0,10.0,Ambrose,pupper,Twitter for iPhone,4084,1865,1.1,116
1040,705239209544720384,2016-03-03 03:51:44,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho ,11.0,10.0,Jimothy,,Twitter for iPhone,3215,822,1.1,93
1041,705223444686888960,2016-03-03 02:49:06,This is Bode. He's a heavy sleeper. 9/10 ,9.0,10.0,Bode,,Twitter for iPhone,2763,881,0.9,41
1042,705102439679201280,2016-03-02 18:48:16,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth ,10.0,10.0,Terrenth,,Twitter for iPhone,2309,566,1.0,71
1043,705066031337840642,2016-03-02 16:23:36,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af ,12.0,10.0,Reese,,Twitter for iPhone,2329,663,1.2,112
1044,704871453724954624,2016-03-02 03:30:25,I found a forest Pipsy. 12/10 ,12.0,10.0,,,Twitter for iPhone,4526,1221,1.2,30
1045,704859558691414016,2016-03-02 02:43:09,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper ,10.0,10.0,,pupper,Twitter for iPhone,2416,601,1.0,91
